Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,Month
258-69-7810,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53,Cash,9.2,2019-01
334-64-2006,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22,Ewallet,9.6,2019-03
219-61-4139,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16,Ewallet,6.4,2019-01
881-41-7302,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.23949999999999,2019-01-26,10:06,Credit card,4.5,2019-01
373-09-4567,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35,Ewallet,6.9,2019-03
642-30-6693,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54,Ewallet,7.8,2019-03
484-22-8230,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-08-01,20:08,Cash,4.5,2019-08
830-58-2383,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.3500000000000005,133.35,2019-08-02,15:26,Cash,8.6,2019-08
559-98-9873,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-10-02,12:56,Ewallet,5.2,2019-10
544-32-5024,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16,Credit card,6.4,2019-03
318-12-0304,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20,Ewallet,5.2,2019-01
349-97-8902,Mandalay,Member,Male,Food and beverages,57.89,2,5.789000000000001,121.569,2019-01-17,10:37,Ewallet,8.9,2019-01
421-95-9805,Yangon,Normal,Female,Electronic accessories,28.96,1,1.4480000000000002,30.408,2019-07-02,10:18,Credit card,6.2,2019-07
277-35-5865,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.536500000000004,935.2665000000001,2019-09-03,11:23,Cash,6.7,2019-09
789-23-8625,Mandalay,Member,Male,Fashion accessories,93.22,3,13.982999999999999,293.643,2019-01-24,11:45,Cash,7.2,2019-01
284-54-4231,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.046500000000001,84.9765,2019-01-19,16:08,Credit card,9.0,2019-01
443-59-0061,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-03-02,11:25,Ewallet,4.2,2019-03
509-29-3912,Yangon,Member,Female,Sports and travel,38.72,9,17.424000000000003,365.904,2019-03-20,12:24,Ewallet,4.2,2019-03
327-40-9673,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51,Cash,6.9,2019-01
840-19-2096,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10,Ewallet,4.4,2019-03
828-46-6863,Yangon,Member,Male,Food and beverages,98.53,6,29.559000000000005,620.739,2019-01-23,11:22,Credit card,4.0,2019-01
641-96-3695,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-07-02,17:55,Ewallet,8.5,2019-07
420-97-3340,Yangon,Normal,Female,Food and beverages,71.68,3,10.752000000000002,225.79200000000003,2019-03-28,15:30,Credit card,9.2,2019-03
436-54-4512,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44,Cash,9.8,2019-03
670-79-6321,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.106500000000004,695.2365,2019-01-17,15:27,Credit card,4.9,2019-01
852-62-7105,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-12-01,11:25,Credit card,4.4,2019-12
598-06-7312,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.91749999999999,2019-02-16,15:42,Cash,6.8,2019-02
135-13-8269,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04,Cash,9.1,2019-01
816-57-2053,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-09-03,12:37,Ewallet,8.7,2019-09
628-90-8624,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.0899999999999,2019-03-14,14:41,Cash,5.0,2019-03
856-66-2701,Yangon,Member,Male,Home and lifestyle,53.3,3,7.994999999999999,167.89499999999998,2019-01-25,14:19,Ewallet,7.5,2019-01
308-39-1707,Yangon,Normal,Female,Fashion accessories,12.09,-1,-0.6045,-12.6945,2019-01-26,18:19,Credit card,8.2,2019-01
149-61-1929,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08,Credit card,6.7,2019-01
655-07-2265,Yangon,Normal,Male,Electronic accessories,78.31,3,11.746500000000001,246.6765,2019-05-03,16:38,Ewallet,5.4,2019-05
589-02-8023,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54,Credit card,7.0,2019-01
420-04-7590,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955000000000002,314.055,2019-03-18,11:29,Ewallet,4.7,2019-03
182-88-2763,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28,Credit card,5.0,2019-03
188-55-0967,Mandalay,Member,Male,Health and beauty,66.47,10,33.23500000000001,697.9350000000001,2019-01-15,15:01,Credit card,5.0,2019-01
610-46-4100,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31,Credit card,6.0,2019-03
318-81-2368,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.510000000000005,2019-03-19,12:16,Cash,6.3,2019-03
364-33-8584,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.55749999999999,2019-08-03,15:27,Cash,8.5,2019-08
665-63-9737,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.8629999999999995,165.123,2019-02-27,17:36,Ewallet,7.5,2019-02
695-09-5146,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00,Ewallet,6.4,2019-02
155-45-3814,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.8199999999999,2019-03-19,15:29,Ewallet,4.7,2019-03
794-32-2436,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.90700000000001,2019-03-27,15:08,Ewallet,6.0,2019-03
131-15-8856,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26,Credit card,4.0,2019-03
273-84-2164,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53,Ewallet,5.5,2019-02
706-36-6154,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712000000000002,182.952,2019-01-18,18:43,Ewallet,8.7,2019-01
778-89-7974,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063000000000002,442.323,2019-03-30,14:58,Cash,7.4,2019-03
574-31-8277,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815000000000002,35.3115,2019-03-20,19:55,Cash,5.6,2019-03
859-71-0933,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.5490000000000002,32.529,2019-01-16,15:10,Cash,6.3,2019-01
740-11-5257,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44,Cash,7.1,2019-02
369-82-2676,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22,Ewallet,7.8,2019-01
563-47-4072,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743000000000002,351.603,2019-01-22,11:52,Cash,9.9,2019-01
742-04-5161,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.1899999999999,2019-03-02,17:24,Cash,7.3,2019-03
149-15-7606,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-06-03,15:31,Ewallet,5.1,2019-06
133-77-3154,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036000000000001,252.756,2019-02-16,18:04,Credit card,9.4,2019-02
169-52-4504,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13,Credit card,5.8,2019-03
250-81-7186,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.984500000000001,104.6745,2019-02-27,10:23,Credit card,8.0,2019-02
562-12-5430,Yangon,Member,Female,Fashion accessories,88.15,3,13.222500000000004,277.67250000000007,2019-01-18,10:11,Ewallet,7.9,2019-01
816-72-8853,Yangon,Member,Female,Sports and travel,27.93,5,6.982500000000001,146.6325,2019-01-29,15:48,Cash,5.9,2019-01
491-38-3499,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725000000000004,58.222500000000004,2019-02-26,17:46,Credit card,4.9,2019-02
322-02-2271,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-03-02,11:46,Cash,9.3,2019-03
842-29-4695,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.9990000000000006,125.979,2019-01-16,12:07,Credit card,7.9,2019-01
725-67-2480,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14,Credit card,5.9,2019-03
641-51-2661,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.550000000000004,914.55,2019-12-02,14:45,Credit card,9.9,2019-12
714-02-3114,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39,Cash,7.7,2019-02
518-17-2983,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-04-02,15:44,Ewallet,7.6,2019-04
779-42-2410,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06,Ewallet,7.7,2019-02
190-14-3147,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.47399999999999,2019-02-23,20:43,Ewallet,6.4,2019-02
408-66-6712,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:19,Ewallet,4.4,2019-02
679-22-6530,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.30199999999999,2019-01-17,10:01,Credit card,4.1,2019-01
588-47-8641,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30,Ewallet,4.4,2019-01
642-61-4706,Mandalay,Member,Male,Food and beverages,93.4,2,9.340000000000002,196.14000000000001,2019-03-30,16:34,Cash,5.5,2019-03
576-31-4774,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-02-03,13:10,Ewallet,4.0,2019-02
556-41-6224,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456000000000001,282.576,2019-02-15,17:10,Credit card,9.3,2019-02
811-03-8790,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.53999999999996,2019-01-03,10:22,Credit card,4.8,2019-01
242-11-3142,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57,Cash,4.6,2019-02
752-23-3760,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,19:29,Credit card,7.3,2019-02
274-05-5470,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:30,Cash,6.0,2019-02
648-94-3045,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-07-02,14:27,Ewallet,8.1,2019-07
130-67-4723,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-11-01,13:57,Ewallet,9.4,2019-11
528-87-5606,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.45399999999999,2019-12-02,19:43,Cash,6.5,2019-12
320-85-2052,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405000000000002,36.5505,2019-01-14,10:11,Credit card,7.0,2019-01
370-96-0655,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796000000000001,310.716,2019-09-01,13:46,Ewallet,7.1,2019-09
105-10-6182,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108000000000004,2019-02-27,12:22,Ewallet,6.6,2019-02
510-79-0415,Mandalay,Member,Female,Sports and travel,23.08,6,6.9239999999999995,145.404,2019-01-24,19:20,Ewallet,4.9,2019-01
241-96-5076,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-08-01,12:58,Credit card,6.4,2019-08
767-97-4650,Mandalay,Member,Female,Sports and travel,64.83,2,6.4830000000000005,136.143,2019-08-01,11:59,Credit card,8.0,2019-08
648-83-1321,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,17:59,Cash,4.3,2019-01
173-57-2300,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51,Cash,6.1,2019-03
305-03-2383,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.36499999999998,2019-02-15,10:36,Cash,7.5,2019-02
394-55-6384,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.585500000000003,663.2955000000001,2019-01-25,13:38,Cash,6.7,2019-01
266-20-6657,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-12-03,19:39,Ewallet,5.2,2019-12
689-05-1884,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-04-03,12:44,Cash,8.8,2019-04
196-01-2849,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-10-02,13:56,Cash,9.5,2019-10
372-62-5264,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07000000000005,2019-01-16,14:42,Cash,7.6,2019-01
800-09-8606,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,19:45,Cash,6.6,2019-01
182-52-7000,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,20:26,Ewallet,6.9,2019-01
826-58-8051,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-06-01,19:46,Ewallet,4.3,2019-06
868-06-0466,Yangon,Member,Male,Electronic accessories,69.58,9,31.311000000000003,657.5310000000001,2019-02-19,19:38,Credit card,7.8,2019-02
751-41-9720,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-12-01,16:18,Ewallet,8.0,2019-12
626-43-7888,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.44399999999996,2019-07-02,12:23,Ewallet,9.6,2019-07
176-64-7711,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848000000000001,101.808,2019-03-27,19:11,Credit card,4.3,2019-03
191-29-0321,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.58499999999998,2019-02-27,18:57,Credit card,5.0,2019-02
729-06-2010,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-06-01,11:18,Cash,9.2,2019-06
640-48-5028,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-02-03,12:40,Cash,6.3,2019-02
186-79-9562,Mandalay,Normal,Male,Health and beauty,71.77,7,25.119500000000002,527.5095,2019-03-29,14:06,Cash,8.9,2019-03
834-45-5519,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,20:48,Ewallet,7.6,2019-01
162-65-8559,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.4490000000000003,72.429,2019-01-21,20:13,Cash,4.8,2019-01
760-27-5490,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,20:37,Ewallet,9.1,2019-01
445-30-9252,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:59,Ewallet,6.1,2019-01
786-94-2700,Yangon,Member,Male,Food and beverages,80.62,6,24.186000000000003,507.906,2019-02-28,20:18,Cash,9.1,2019-02
728-88-7867,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106000000000002,317.226,2019-03-19,15:52,Ewallet,8.3,2019-03
183-21-3799,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6034999999999,2019-02-19,15:14,Ewallet,7.2,2019-02
268-20-3585,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-04-02,12:50,Ewallet,6.0,2019-04
735-32-9839,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.480000000000004,829.08,2019-01-31,10:36,Ewallet,8.5,2019-01
258-92-7466,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-06-02,18:33,Credit card,6.6,2019-06
857-16-3520,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:06,Ewallet,4.5,2019-03
482-17-1179,Yangon,Member,Male,Electronic accessories,11.94,3,1.7910000000000001,37.611,2019-01-19,12:47,Credit card,8.1,2019-01
788-21-5741,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807000000000001,142.947,2019-02-17,13:34,Credit card,7.2,2019-02
821-14-9046,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:04,Credit card,6.1,2019-01
418-05-0656,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.86599999999999,2019-02-02,20:42,Cash,7.1,2019-02
678-79-0726,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.783500000000004,856.4535,2019-01-18,15:28,Cash,5.1,2019-01
776-68-1096,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.617999999999999,138.97799999999998,2019-03-18,13:45,Credit card,7.9,2019-03
592-46-1692,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.869500000000002,270.25950000000006,2019-11-01,20:10,Cash,7.4,2019-11
434-35-9162,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-04-02,18:53,Ewallet,7.4,2019-04
149-14-0304,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-06-02,14:24,Cash,6.6,2019-06
442-44-6497,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.335500000000001,175.0455,2019-08-01,11:42,Credit card,5.9,2019-08
174-64-0215,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-05-03,17:49,Credit card,8.9,2019-05
210-74-9613,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,15:33,Ewallet,6.8,2019-03
299-29-0180,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.52299999999997,2019-09-03,10:54,Cash,9.3,2019-09
247-11-2470,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-01-03,16:23,Credit card,4.4,2019-01
635-28-5728,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:33,Ewallet,4.8,2019-02
756-49-0168,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-08-02,11:39,Ewallet,9.5,2019-08
438-23-1242,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:38,Ewallet,8.9,2019-01
238-45-6950,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-01-03,20:03,Ewallet,6.4,2019-01
607-65-2441,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-10-03,12:39,Credit card,6.0,2019-10
386-27-7606,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.8199999999999,2019-03-23,15:59,Credit card,8.1,2019-03
137-63-5492,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.380000000000003,616.98,2019-01-29,14:26,Ewallet,9.0,2019-01
197-77-7132,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-12-01,18:22,Ewallet,6.0,2019-12
805-86-0265,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282000000000004,887.922,2019-03-20,11:32,Cash,9.8,2019-03
733-29-1227,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41,Cash,8.5,2019-03
451-73-2711,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:20,Ewallet,8.8,2019-01
373-14-0504,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-12-02,14:33,Ewallet,8.8,2019-12
546-80-2899,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,15:29,Ewallet,9.5,2019-02
345-68-9016,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668000000000001,266.028,2019-02-01,16:19,Credit card,5.6,2019-02
390-17-5806,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.9210000000000003,40.341,2019-02-02,16:33,Cash,8.6,2019-02
457-13-1708,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.9150000000001,2019-08-01,19:07,Credit card,5.2,2019-08
664-14-2882,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325000000000003,55.2825,2019-01-30,14:43,Credit card,5.8,2019-01
487-79-6868,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.14049999999999,2019-03-26,19:28,Credit card,8.0,2019-03
314-23-4520,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.430500000000002,597.0405000000001,2019-01-15,20:44,Cash,9.0,2019-01
210-30-7976,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16,Ewallet,4.1,2019-03
585-86-8361,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-03-02,10:31,Credit card,8.6,2019-03
807-14-7833,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91000000000003,2019-02-22,12:30,Ewallet,7.0,2019-02
775-72-1988,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.71999999999997,2019-01-24,15:05,Ewallet,8.4,2019-01
288-38-3758,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.730500000000001,267.3405,2019-01-25,18:30,Ewallet,7.4,2019-01
652-43-6591,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916000000000004,817.2360000000001,2019-09-03,13:18,Credit card,6.2,2019-09
785-96-0615,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296000000000001,300.216,2019-02-17,15:28,Ewallet,4.9,2019-02
406-46-7107,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956000000000003,608.076,2019-11-01,11:52,Cash,4.5,2019-11
250-17-5703,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:24,Ewallet,5.6,2019-02
156-95-3964,Yangon,Normal,Female,Food and beverages,55.39,4,11.078000000000001,232.638,2019-03-25,15:19,Ewallet,8.0,2019-03
842-40-8179,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-11-02,10:38,Credit card,5.6,2019-11
525-09-8450,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,15:12,Credit card,4.2,2019-01
410-67-1709,Yangon,Member,Female,Fashion accessories,63.88,8,25.552000000000003,536.592,2019-01-20,17:48,Ewallet,9.9,2019-01
587-73-4862,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.122499999999995,2019-03-26,11:07,Ewallet,7.6,2019-03
787-87-2010,Yangon,Member,Male,Health and beauty,55.5,4,11.100000000000001,233.1,2019-01-20,15:48,Credit card,6.6,2019-01
593-14-4239,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.8639999999999,2019-05-03,19:40,Ewallet,4.7,2019-05
801-88-0346,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-05-01,20:30,Credit card,9.8,2019-05
388-76-2555,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,13:59,Cash,6.3,2019-02
711-31-1234,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,18:51,Cash,7.9,2019-03
886-54-6089,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.4290000000000003,72.009,2019-01-15,17:24,Cash,7.7,2019-01
707-32-7409,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.26800000000003,2019-02-26,11:58,Ewallet,4.5,2019-02
759-98-4285,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.054500000000004,631.1445,2019-02-27,19:01,Credit card,8.0,2019-02
201-63-8275,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.796499999999998,499.72649999999993,2019-02-17,16:50,Ewallet,5.7,2019-02
471-06-8611,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.6210000000000004,55.041000000000004,2019-06-02,10:22,Credit card,6.3,2019-06
200-16-5952,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565000000000001,137.865,2019-01-17,16:46,Cash,6.0,2019-01
120-54-2248,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215000000000001,151.51500000000001,2019-01-22,18:08,Credit card,8.0,2019-01
102-77-2261,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.858500000000003,480.0285,2019-05-03,18:02,Credit card,4.2,2019-05
875-31-8302,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.04899999999999,2019-03-01,13:07,Cash,9.6,2019-03
102-06-2002,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52,Cash,6.1,2019-03
457-94-0464,Mandalay,Member,Male,Electronic accessories,87.87,9,39.541500000000006,830.3715000000001,2019-01-31,20:32,Ewallet,5.6,2019-01
629-42-4133,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24,Cash,8.3,2019-02
534-53-3526,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-11-02,16:06,Ewallet,7.8,2019-11
307-04-2070,Yangon,Member,Female,Fashion accessories,30.62,1,1.5310000000000001,32.151,2019-05-02,14:14,Credit card,4.1,2019-05
468-99-7231,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.68399999999997,2019-03-03,17:36,Cash,8.8,2019-03
516-77-6464,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.339999999999996,2019-02-24,13:08,Ewallet,4.1,2019-02
404-91-5964,Yangon,Normal,Male,Electronic accessories,74.58,7,26.102999999999998,548.1629999999999,2019-04-02,16:09,Credit card,9.0,2019-04
886-77-9084,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33,Ewallet,5.5,2019-02
790-38-4466,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475000000000005,57.697500000000005,2019-01-23,10:18,Credit card,9.3,2019-01
704-10-4056,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.070500000000001,190.4805,2019-01-14,10:55,Credit card,5.6,2019-01
497-37-6538,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,15:15,Ewallet,9.7,2019-01
651-96-5970,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06,Credit card,4.0,2019-03
400-80-4065,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.90999999999997,2019-02-15,20:21,Credit card,9.2,2019-02
744-16-7898,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,13:48,Credit card,4.9,2019-01
263-12-5321,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.6099999999999,2019-02-27,12:52,Credit card,9.3,2019-02
702-72-0487,Yangon,Normal,Female,Electronic accessories,46.61,2,4.6610000000000005,97.881,2019-02-26,12:28,Credit card,6.6,2019-02
605-83-1050,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26,Ewallet,4.3,2019-03
443-60-9639,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24,Cash,5.5,2019-01
864-24-7918,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:15,Cash,8.1,2019-02
